PLAYER,TEAM,AGE,DATE OF BIRTH,COUNTRY,POS,HANDED,DRAFTED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS,season,Y_Salary_Cap,Y_Salary_Cap_Percentage
Tyler Bunz,-,20,"Feb. 11, 1992",Canada,G,Left,121 - Round 5 - 2010 (EDM),EDM,Entry-Level,20,,3,UFANo QO,2015,"$618,333","$683,333","$590,000","$525,000","$65,000","$60,000",2012-13,60000000,0.01030555
Justin Shugg,-,20,"Dec. 24, 1991",Canada,RW,Right,105 - Round 4 - 2010 (CAR),CAR,Entry-Level,20,,3,RFA,2014,"$616,667","$750,000","$625,000","$550,000","$75,000","$125,000",2012-13,60000000,0.010277783333333334
Davis Drewiske,-,27,"Nov. 22, 1984",United States,LD,Left,-,LAK,Standard (1-way),24,,3,UFA,2013,"$616,667","$616,667","$650,000","$650,000",$0,$0,2012-13,60000000,0.010277783333333334
Joakim Nordström,-,20,"Feb. 25, 1992",Sweden,"LW, RW",Left,90 - Round 3 - 2010 (CHI),CHI,Entry-Level,20,,3,RFA,2015,"$616,667","$766,667","$600,000","$525,000","$75,000","$150,000",2012-13,60000000,0.010277783333333334
Mac Carruth,-,20,"Mar. 25, 1992",United States,G,Left,191 - Round 7 - 2010 (CHI),CHI,Entry-Level,20,,3,UFANo QO,2015,"$616,666","$766,666","$600,000","$525,000","$75,000","$150,000",2012-13,60000000,0.010277766666666667
Paul Thompson,-,23,"Nov. 30, 1988",United States,RW,Right,-,PIT,Entry-Level,22,,2,RFA,2013,"$615,000","$900,000","$615,000","$525,000","$90,000","$285,000",2012-13,60000000,0.01025
Dale Weise,-,23,"Aug. 5, 1988",Canada,"RW, LW",Right,111 - Round 4 - 2008 (NYR),VAN,Standard (1-way),23,,1,RFA,2013,"$615,000","$615,000","$615,000","$615,000",$0,$0,2012-13,60000000,0.01025
Craig Cunningham,-,21,"Sep. 13, 1990",Canada,"LW, C",Right,97 - Round 4 - 2010 (BOS),BOS,Entry-Level,21,,3,RFA,2014,"$615,000","$651,667","$615,000","$550,000","$65,000","$35,000",2012-13,60000000,0.01025
Brandon Davidson,-,20,"Aug. 21, 1991",Canada,LD,Left,162 - Round 6 - 2010 (EDM),EDM,Entry-Level,21,,3,RFA,2015,"$615,000","$650,000","$590,000","$525,000","$65,000","$60,000",2012-13,60000000,0.01025
Jordan Szwarz,-,21,"May 14, 1991",Canada,RW,Right,97 - Round 4 - 2009 (ARI),ARI,Entry-Level,20,,3,RFA,2014,"$613,353","$673,353","$613,353","$550,000","$63,353","$60,000",2012-13,60000000,0.01022255
Tomas Kubalik,-,22,"May 1, 1990",Czech Republic,RW,Right,135 - Round 5 - 2008 (CBJ),CBJ,Entry-Level,20,,3,RFA,2013,"$613,333","$783,333","$650,000","$575,000","$75,000","$150,000",2012-13,60000000,0.010222216666666667
Roman Horak,-,21,"May 21, 1991",Czech Republic,C,Left,127 - Round 5 - 2009 (NYR),NYR,Entry-Level,20,,3,RFA,2014,"$613,333","$800,000","$605,000","$525,000","$80,000","$195,000",2012-13,60000000,0.010222216666666667
Klas Dahlbeck,-,20,"Jul. 6, 1991",Sweden,LD,Left,79 - Round 3 - 2011 (CHI),CHI,Entry-Level,21,,3,RFA,2015,"$613,333","$766,667","$595,000","$525,000","$70,000","$155,000",2012-13,60000000,0.010222216666666667
Joni Ortio,-,21,"Apr. 16, 1991",Finland,G,Left,171 - Round 6 - 2009 (CGY),CGY,Entry-Level,20,,3,RFA,2014,"$613,333","$808,333","$605,000","$525,000","$80,000","$195,000",2012-13,60000000,0.010222216666666667
Jean-Gabriel Pageau,NYI,19,"Nov. 11, 1992",Canada,C,Right,96 - Round 4 - 2011 (OTT),OTT,Entry-Level,20,,3,RFA,2015,"$613,333","$613,333","$575,000","$525,000","$50,000",$0,2012-13,60000000,0.010222216666666667
David Wohlberg,-,21,"Jul. 18, 1990",United States,"C, LW",Left,172 - Round 6 - 2008 (NJD),NJD,Entry-Level,22,,2,RFA,2014,"$612,500","$762,500","$600,000","$525,000","$75,000","$150,000",2012-13,60000000,0.010208333333333333
Jeff DesLauriers,-,28,"May 15, 1984",Canada,G,Right,31 - Round 2 - 2002 (EDM),ANA,Standard (2-way),27,,2,UFA,2013,"$612,500","$612,500","$625,000","$625,000",$0,$0,2012-13,60000000,0.010208333333333333
Edward Pasquale,-,21,"Nov. 20, 1990",Canada,G,Left,117 - Round 4 - 2009 (ATL),ATL,Entry-Level,20,,3,RFA,2013,"$612,500","$712,500","$656,250","$600,000","$56,250","$50,000",2012-13,60000000,0.010208333333333333
Drew Bagnall,-,28,"Oct. 26, 1983",Canada,D,Left,195 - Round 6 - 2003 (DAL),MIN,Standard (2-way),27,,2,UFA,2013,"$612,500","$612,500","$625,000","$625,000",$0,$0,2012-13,60000000,0.010208333333333333
Joakim Andersson,-,23,"Feb. 5, 1989",Sweden,C,Left,88 - Round 3 - 2007 (DET),DET,Entry-Level,21,,3,RFA,2013,"$612,500","$875,000","$637,500","$550,000","$87,500","$237,500",2012-13,60000000,0.010208333333333333
John McCarthy,-,25,"Aug. 9, 1986",United States,LW,Left,202 - Round 7 - 2006 (SJS),SJS,Standard (2-way),25,,2,UFA,2014,"$612,500","$612,500","$600,000","$600,000",$0,$0,2012-13,60000000,0.010208333333333333
Ben Scrivens,-,25,"Sep. 11, 1986",Canada,G,Left,-,TOR,Standard (2-way),26,,2,UFA,2014,"$612,500","$612,500","$600,000","$600,000",$0,$0,2012-13,60000000,0.010208333333333333
Antoine Roussel,-,22,"Nov. 21, 1989",France,LW,Left,-,DAL,Entry-Level,22,,2,RFA,2014,"$612,500","$612,500","$600,000","$550,000","$50,000",$0,2012-13,60000000,0.010208333333333333
Tim Jackman,-,30,"Nov. 14, 1981",United States,RW,Right,38 - Round 2 - 2001 (CBJ),CGY,Standard (1-way),30,,2,UFA,2014,"$612,500","$612,500","$612,500","$612,500",$0,$0,2012-13,60000000,0.010208333333333333
Brett Gallant,-,23,"Dec. 28, 1988",Canada,LW,Left,-,NYI,Entry-Level,23,,1,RFA,2013,"$612,073","$612,073","$610,000","$600,000","$10,000",$0,2012-13,60000000,0.010201216666666667
Micheal Ferland,-,20,"Apr. 20, 1992",Canada,"LW, RW",Left,133 - Round 5 - 2010 (CGY),CGY,Entry-Level,19,,3,RFA,2015,"$611,667","$797,500","$605,000","$525,000","$80,000","$242,500",2012-13,60000000,0.01019445
Josh Shalla,-,20,"Sep. 25, 1991",Canada,LW,Left,94 - Round 4 - 2011 (NSH),NSH,Entry-Level,20,,3,UFANo QO,2015,"$611,666","$716,666","$595,000","$525,000","$70,000","$105,000",2012-13,60000000,0.010194433333333334
Kevin Sundher,-,20,"Jan. 18, 1992",Canada,C,Left,75 - Round 3 - 2010 (BUF),BUF,Entry-Level,19,,3,UFANo QO,2015,"$610,000","$878,333","$615,000","$525,000","$90,000","$285,000",2012-13,60000000,0.010166666666666666
Jordan Weal,-,20,"Apr. 15, 1992",Canada,"C, RW, LW",Right,70 - Round 3 - 2010 (LAK),LAK,Entry-Level,19,,3,RFA,2015,"$610,000","$870,000","$615,000","$525,000","$90,000","$285,000",2012-13,60000000,0.010166666666666666
Mark Borowiecki,-,22,"Jul. 12, 1989",Canada,LD,Left,139 - Round 5 - 2008 (OTT),OTT,Entry-Level,23,,2,RFA,2013,"$610,000","$610,000","$610,000","$550,000","$60,000",$0,2012-13,60000000,0.010166666666666666
Mike Hoffman,SJS,22,"Nov. 24, 1989",Canada,LW,Left,130 - Round 5 - 2009 (OTT),OTT,Entry-Level,20,,3,RFA,2013,"$610,000","$676,667","$660,000","$600,000","$60,000","$50,000",2012-13,60000000,0.010166666666666666
Tyler Beskorowany,-,22,"Apr. 28, 1990",Canada,G,Left,59 - Round 2 - 2008 (DAL),DAL,Entry-Level,19,,3,RFA,2013,"$608,333","$845,833","$600,000","$600,000",$0,"$187,500",2012-13,60000000,0.010138883333333333
Peter Delmas,-,22,"Feb. 16, 1990",Canada,G,Left,61 - Round 2 - 2008 (COL),MTL,Entry-Level,21,,3,RFA,2014,"$608,333","$608,333","$613,900","$575,000","$38,900",$0,2012-13,60000000,0.010138883333333333
Austin Levi,-,20,"Feb. 16, 1992",United States,D,Left,85 - Round 3 - 2010 (CAR),CAR,Entry-Level,20,,3,UFANo QO,2015,"$608,333","$608,333","$580,000","$525,000","$55,000",$0,2012-13,60000000,0.010138883333333333
Nicolas Deslauriers,PHI,21,"Feb. 22, 1991",Canada,"LW, RW",Left,84 - Round 3 - 2009 (LAK),LAK,Entry-Level,20,,3,RFA,2014,"$608,333","$716,667","$605,000","$535,000","$70,000","$95,000",2012-13,60000000,0.010138883333333333
Danick Gauthier,-,20,"Oct. 24, 1991",Canada,C,Left,-,TBL,Entry-Level,20,,3,UFANo QO,2015,"$608,333","$683,333","$595,000","$525,000","$70,000","$105,000",2012-13,60000000,0.010138883333333333
Eric O'Dell,-,22,"Jun. 21, 1990",Canada,C,Right,39 - Round 2 - 2008 (ANA),ATL,Entry-Level,20,,3,RFA,2013,"$608,333","$768,333","$675,000","$600,000","$75,000","$160,000",2012-13,60000000,0.010138883333333333
Michal Jordan,-,21,"Jul. 17, 1990",Czech Republic,LD,Left,105 - Round 4 - 2008 (CAR),CAR,Entry-Level,20,,3,RFA,2013,"$606,667","$606,667","$632,500","$575,000","$57,500",$0,2012-13,60000000,0.010111116666666666
David Broll,-,19,"Jan. 4, 1993",Canada,LW,Left,152 - Round 6 - 2011 (TOR),TBL,Entry-Level,18,,3,UFANo QO,2016,"$606,667","$606,667",$0,"-$47,500","$47,500",$0,2012-13,60000000,0.010111116666666666
Brian Strait,-,24,"Jan. 4, 1988",United States,LD,Left,65 - Round 3 - 2006 (PIT),PIT,Standard (2-way),24,,1,RFA,2013,"$605,000","$605,000","$605,000","$605,000",$0,$0,2012-13,60000000,0.010083333333333333
Tom Sestito,-,24,"Sep. 28, 1987",United States,LW,Left,85 - Round 3 - 2006 (CBJ),PHI,Standard (2-way),24,,1,UFA,2013,"$605,000","$605,000","$605,000","$605,000",$0,$0,2012-13,60000000,0.010083333333333333
Derek Grant,-,22,"Apr. 20, 1990",Canada,"LW, C",Left,119 - Round 4 - 2008 (OTT),OTT,Entry-Level,21,,3,RFA,2014,"$605,000","$605,000","$580,000","$525,000","$55,000",$0,2012-13,60000000,0.010083333333333333
Anthony Peluso,-,23,"Apr. 18, 1989",Canada,RW,Right,160 - Round 6 - 2007 (STL),STL,Standard (2-way),23,,1,RFA,2013,"$605,000","$605,000","$605,000","$605,000",$0,$0,2012-13,60000000,0.010083333333333333
Andrei Loktionov,-,22,"May 30, 1990",Russia,C,Left,123 - Round 5 - 2008 (LAK),LAK,Entry-Level,18,,3,RFA,2013,"$604,167","$816,667","$575,000","$575,000",$0,"$212,500",2012-13,60000000,0.01006945
Kevin Poulin,-,22,"Apr. 12, 1990",Canada,G,Left,126 - Round 5 - 2008 (NYI),NYI,Entry-Level,21,,3,RFA,2013,"$604,167","$891,667","$612,500","$525,000","$87,500","$262,500",2012-13,60000000,0.01006945
James Livingston,-,22,"Mar. 8, 1990",Canada,RW,Right,70 - Round 3 - 2008 (STL),SJS,Entry-Level,21,,3,RFA,2014,"$603,333","$603,333","$600,000","$540,000","$60,000",$0,2012-13,60000000,0.01005555
Scott Harrington,-,19,"Mar. 10, 1993",Canada,LD,Left,54 - Round 2 - 2011 (PIT),PIT,Entry-Level,18,,3,RFA,2016,"$603,333","$910,883",$0,"-$92,500","$92,500",$0,2012-13,60000000,0.01005555
Mark Stone,VGK,20,"May 13, 1992",Canada,RW,Right,178 - Round 6 - 2010 (OTT),OTT,Entry-Level,19,,3,RFA,2015,"$603,333","$873,333","$605,000","$525,000","$80,000","$295,000",2012-13,60000000,0.01005555
Dominik Uher,-,19,"Dec. 31, 1992",Czech Republic,C,Left,144 - Round 5 - 2011 (PIT),PIT,Entry-Level,20,,3,RFA,2015,"$601,667","$616,667","$585,000","$525,000","$60,000","$15,000",2012-13,60000000,0.010027783333333333
Al Montoya,-,27,"Feb. 13, 1985",United States,G,Left,6 - Round 1 - 2004 (NYR),WPG,Standard (1-way),27,,1,UFA,2013,"$601,000","$601,000","$601,000","$601,000",$0,$0,2012-13,60000000,0.010016666666666667
Jay Pandolfo,-,37,"Dec. 27, 1974",United States,LW,Left,32 - Round 2 - 1993 (NJD),BOS,35+ (2-way),37,,1,UFA,2013,"$600,000","$625,000","$600,000","$600,000",$0,"$25,000",2012-13,60000000,0.01
Tyler Sloan,-,31,"Mar. 15, 1981",Canada,LD,Left,-,DAL,Standard (2-way),31,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Riku Helenius,-,24,"Mar. 1, 1988",Finland,G,Left,15 - Round 1 - 2006 (TBL),TBL,Standard (2-way),24,,2,RFA,2014,"$600,000","$600,000","$550,000","$550,000",$0,$0,2012-13,60000000,0.01
Ryan Parent,-,25,"Mar. 17, 1987",Canada,D,Left,18 - Round 1 - 2005 (NSH),ANA,Standard (2-way),25,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Brendan Mikkelson,-,25,"Jun. 22, 1987",Canada,D,Left,31 - Round 2 - 2005 (ANA),TBL,Standard (1-way),25,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Hugh Jessiman,-,28,"Mar. 28, 1984",United States,RW,Right,12 - Round 1 - 2003 (NYR),OTT,Standard (2-way),28,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Jamal Mayers,-,37,"Oct. 24, 1974",Canada,RW,Right,89 - Round 4 - 1993 (STL),CHI,35+ (1-way),37,,1,UFA,2013,"$600,000","$600,000","$600,000","$550,000","$50,000",$0,2012-13,60000000,0.01
Tom Pyatt,-,25,"Feb. 14, 1987",Canada,C,Left,107 - Round 4 - 2005 (NYR),TBL,Standard (1-way),24,,2,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Garnet Exelby,-,30,"Aug. 16, 1981",Canada,D,Left,217 - Round 8 - 1999 (ATL),BOS,Standard (2-way),30,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Radek Martinek,-,35,"Aug. 31, 1976",Czech Republic,RD,Right,228 - Round 8 - 1999 (NYI),NYI,35+ (1-way),35,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Tom Kostopoulos,-,33,"Jan. 24, 1979",Canada,"RW, LW",Right,204 - Round 7 - 1999 (PIT),PIT,Standard (2-way),34,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Lane MacDermid,-,22,"Aug. 25, 1989",United States,LW,Left,112 - Round 4 - 2009 (BOS),BOS,Standard (2-way),22,,1,RFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Jim Vandermeer,-,32,"Feb. 21, 1980",Canada,LD,Left,-,VAN,Standard (2-way),32,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
T.J. Hensick,-,26,"Dec. 10, 1985",United States,RW,Right,88 - Round 3 - 2005 (COL),STL,Standard (2-way),25,,2,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Shane Harper,-,23,"Feb. 1, 1989",United States,RW,Right,-,PHI,Entry-Level,21,,3,RFA,2013,"$600,000","$600,000","$600,000","$540,000","$60,000",$0,2012-13,60000000,0.01
Wojtek Wolski,-,26,"Feb. 24, 1986",Poland,RW,Left,21 - Round 1 - 2004 (COL),WSH,Standard (1-way),26,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Andrew Murray,-,30,"Nov. 6, 1981",Canada,C,Left,242 - Round 8 - 2001 (CBJ),STL,Standard (2-way),30,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Aaron Palushaj,-,22,"Sep. 7, 1989",United States,RW,Right,44 - Round 2 - 2007 (STL),MTL,Standard (2-way),22,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Tyson Strachan,-,27,"Oct. 30, 1984",Canada,RD,Right,137 - Round 5 - 2003 (CAR),FLA,Standard (1-way),27,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Jesse Joensuu,-,24,"Oct. 5, 1987",Finland,LW,Left,60 - Round 2 - 2006 (NYI),NYI,Standard (1-way),24,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Tyler Randell,-,21,"Jun. 15, 1991",Canada,RW,Right,176 - Round 6 - 2009 (BOS),BOS,Entry-Level,20,,3,RFA,2014,"$600,000","$603,333","$600,000","$550,000","$50,000",$0,2012-13,60000000,0.01
Harry Zolnierczyk,-,24,"Sep. 1, 1987",Canada,LW,Left,-,PHI,Standard (2-way),24,,1,RFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Drayson Bowman,-,23,"Mar. 8, 1989",United States,LW,Left,72 - Round 3 - 2007 (CAR),CAR,Standard (2-way),23,,2,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Dylan Reese,-,27,"Aug. 29, 1984",United States,RD,Right,209 - Round 7 - 2003 (NYR),PIT,Standard (2-way),27,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Philip Lane,-,20,"May 29, 1992",United States,RW,Right,52 - Round 2 - 2010 (ARI),ARI,Entry-Level,20,,3,UFANo QO,2015,"$600,000","$660,000","$580,000","$525,000","$55,000","$60,000",2012-13,60000000,0.01
Micheal Haley,-,26,"Mar. 30, 1986",Canada,C,Left,-,NYR,Standard (2-way),26,,2,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Stephane Veilleux,-,30,"Nov. 16, 1981",Canada,LW,Left,93 - Round 3 - 2001 (MIN),MIN,Standard (2-way),30,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Mark Fraser,-,25,"Sep. 29, 1986",Canada,D,Left,84 - Round 3 - 2005 (NJD),TOR,Standard (2-way),25,,1,RFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
John Scott,-,29,"Sep. 26, 1982",Canada,"LW, D",Left,-,BUF,Standard (1-way),29,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Radko Gudas,ANA,22,"Jun. 5, 1990",Czech Republic,RD,Right,66 - Round 3 - 2010 (TBL),TBL,Entry-Level,20,,3,RFA,2013,"$600,000","$750,000","$625,000","$550,000","$75,000","$125,000",2012-13,60000000,0.01
Ryan Reaves,TOR,25,"Jan. 20, 1987",Canada,RW,Right,156 - Round 5 - 2005 (STL),STL,Standard (1-way),24,,2,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Aaron Volpatti,-,27,"May 30, 1985",Canada,LW,Left,-,VAN,Standard (2-way),27,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Dana Tyrell,-,23,"Apr. 23, 1989",Canada,C,Left,47 - Round 2 - 2007 (TBL),TBL,Standard (1-way),22,,2,RFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Eric Fehr,-,26,"Sep. 7, 1985",Canada,"C, RW",Right,18 - Round 1 - 2003 (WSH),WSH,Standard (1-way),27,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Andrew Bodnarchuk,-,23,"Jul. 11, 1988",Canada,LD,Left,128 - Round 5 - 2006 (BOS),LAK,Standard (2-way),23,,1,RFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Cedrick Desjardins,-,26,"Sep. 30, 1985",Canada,G,Right,-,MTL,Standard (2-way),26,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Michael Kostka,-,26,"Nov. 28, 1985",Canada,RD,Right,-,TOR,Standard (2-way),26,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Brian McGrattan,-,30,"Sep. 2, 1981",Canada,RW,Right,104 - Round 4 - 1999 (LAK),NSH,Standard (1-way),30,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Jussi Rynnas,-,25,"May 22, 1987",Finland,G,Left,-,TOR,Standard (2-way),25,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Patrick Mullen,-,26,"May 6, 1986",United States,RD,Right,-,VAN,Standard (2-way),26,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Darren Kramer,-,20,"Nov. 19, 1991",Canada,C,Left,156 - Round 6 - 2011 (OTT),OTT,Entry-Level,20,,3,UFANo QO,2015,"$600,000","$600,000","$565,000","$525,000","$40,000",$0,2012-13,60000000,0.01
Dave Dziurzynski,-,22,"Oct. 6, 1989",Canada,LW,Left,-,OTT,Entry-Level,20,,3,RFA,2013,"$600,000","$600,000","$650,000","$600,000","$50,000",$0,2012-13,60000000,0.01
Ryan Hamilton,-,27,"Apr. 15, 1985",Canada,LW,Left,-,TOR,Standard (2-way),27,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Andrew Ebbett,-,29,"Jan. 2, 1983",Canada,C,Left,-,VAN,Standard (2-way),29,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Nick Drazenovic,-,25,"Jan. 14, 1987",Canada,C,Left,171 - Round 6 - 2005 (STL),CBJ,Standard (2-way),25,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Chad Johnson,-,26,"Jun. 10, 1986",Canada,G,Left,125 - Round 5 - 2006 (PIT),ARI,Standard (2-way),26,,1,UFA,2013,"$600,000","$600,000","$600,000","$600,000",$0,$0,2012-13,60000000,0.01
Rob Flick,-,21,"Mar. 28, 1991",Canada,C,Left,120 - Round 4 - 2010 (CAR),CHI,Entry-Level,21,,3,UFANo QO,2015,"$599,166","$599,166","$582,500","$525,000","$57,500",$0,2012-13,60000000,0.0099861
Byron Froese,VGK,21,"Mar. 12, 1991",Canada,C,Right,119 - Round 4 - 2009 (CHI),CHI,Entry-Level,20,,3,RFA,2014,"$598,333","$658,333","$590,000","$525,000","$65,000","$60,000",2012-13,60000000,0.009972216666666667
Derek Mathers,-,18,"Aug. 4, 1993",Canada,RW,Right,206 - Round 7 - 2011 (PHI),PHI,Entry-Level,18,,3,UFANo QO,2016,"$598,333","$598,333",$0,"-$40,000","$40,000",$0,2012-13,60000000,0.009972216666666667
Tom Kühnhackl,-,20,"Jan. 21, 1992",Germany,RW,Left,110 - Round 4 - 2010 (PIT),PIT,Entry-Level,19,,3,RFA,2015,"$598,333","$838,333","$610,000","$525,000","$85,000","$240,000",2012-13,60000000,0.009972216666666667
Artem Sergeev,-,19,"Apr. 20, 1993",Russia,D,Right,-,TBL,Entry-Level,19,,3,RFA,2016,"$595,833","$595,833",$0,"-$50,000","$50,000",$0,2012-13,60000000,0.00993055
Ivan Telegin,WPG,20,"Feb. 28, 1992",Russia,LW,Left,101 - Round 4 - 2010 (ATL),WPG,Entry-Level,19,,3,RFA,2015,"$595,000","$690,000","$585,000","$525,000","$60,000","$285,000",2012-13,60000000,0.009916666666666667
Mike Sislo,-,24,"Jan. 20, 1988",United States,RW,Right,-,NJD,Entry-Level,23,,2,RFA,2013,"$595,000","$700,000","$595,000","$525,000","$70,000","$105,000",2012-13,60000000,0.009916666666666667
Petr Mrázek,CHI,20,"Feb. 14, 1992",Czech Republic,G,Left,141 - Round 5 - 2010 (DET),DET,Entry-Level,19,,3,RFA,2015,"$595,000","$790,000","$605,000","$525,000","$80,000","$195,000",2012-13,60000000,0.009916666666666667
Justin Fontaine,-,24,"Nov. 6, 1987",Canada,RW,Right,-,MIN,Entry-Level,23,,2,RFA,2013,"$595,000","$595,000","$595,000","$550,000","$45,000",$0,2012-13,60000000,0.009916666666666667
Stanislav Galiev,-,20,"Jan. 17, 1992",Russia,RW,Right,86 - Round 3 - 2010 (WSH),WSH,Entry-Level,19,,3,RFA,2015,"$595,000","$660,000","$620,000","$550,000","$70,000","$80,000",2012-13,60000000,0.009916666666666667
Maxime Lagacé,-,19,"Jan. 12, 1993",Canada,G,Left,-,DAL,Entry-Level,19,,3,RFA,2016,"$593,333","$610,000",$0,"-$35,000","$35,000",$0,2012-13,60000000,0.009888883333333333
Andrej Nestrasil,-,21,"Feb. 22, 1991",Czech Republic,"C, RW, LW",Left,75 - Round 3 - 2009 (DET),DET,Entry-Level,20,,3,RFA,2014,"$593,333","$593,333","$583,333","$525,000","$58,333",$0,2012-13,60000000,0.009888883333333333
Andy Andreoff,-,21,"May 17, 1991",Canada,"LW, C",Left,80 - Round 3 - 2011 (LAK),LAK,Entry-Level,20,,3,RFA,2014,"$593,333","$608,333","$585,000","$525,000","$60,000","$15,000",2012-13,60000000,0.009888883333333333
Ryan Stanton,-,22,"Jul. 20, 1989",Canada,LD,Left,-,CHI,Entry-Level,21,,3,RFA,2013,"$592,500","$897,500","$595,000","$525,000","$70,000","$305,000",2012-13,60000000,0.009875
Andrey Makarov,-,19,"Apr. 20, 1993",Russia,G,Left,-,BUF,Entry-Level,19,,3,RFA,2016,"$591,667","$591,667",$0,"-$40,000","$40,000",$0,2012-13,60000000,0.009861116666666666
Frank Corrado,-,19,"Mar. 26, 1993",Canada,RD,Right,150 - Round 5 - 2011 (VAN),VAN,Entry-Level,18,,3,RFA,2015,"$591,667","$600,000","$585,000","$525,000","$60,000","$15,000",2012-13,60000000,0.009861116666666666
Michael Stone,-,22,"Jun. 7, 1990",Canada,RD,Right,69 - Round 3 - 2008 (ARI),ARI,Entry-Level,19,,3,RFA,2013,"$591,667","$845,833","$575,000","$575,000",$0,"$212,500",2012-13,60000000,0.009861116666666666
Cody Beach,-,19,"Aug. 8, 1992",Canada,RW,Right,134 - Round 5 - 2010 (STL),STL,Entry-Level,19,,3,RFA,2015,"$591,667","$733,333","$600,000","$525,000","$75,000","$150,000",2012-13,60000000,0.009861116666666666
Chris Wideman,MTL,22,"Jan. 7, 1990",United States,RD,Right,100 - Round 4 - 2009 (OTT),OTT,Entry-Level,22,,2,RFA,2014,"$590,000","$590,000","$575,000","$525,000","$50,000",$0,2012-13,60000000,0.009833333333333333
Nathan Lieuwen,-,20,"Aug. 8, 1991",Canada,G,Left,167 - Round 6 - 2011 (BUF),BUF,Entry-Level,21,,3,RFA,2015,"$588,333","$588,333","$575,000","$525,000","$50,000",$0,2012-13,60000000,0.00980555
Thomas Greiss,-,26,"Jan. 29, 1986",Germany,G,Left,94 - Round 3 - 2004 (SJS),SJS,Standard (1-way),25,,2,UFA,2013,"$587,500","$587,500","$625,000","$625,000",$0,$0,2012-13,60000000,0.009791666666666667
