PLAYER,TEAM,AGE,DATE OF BIRTH,COUNTRY,POS,HANDED,DRAFTED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS,season,Y_Salary_Cap,Y_Salary_Cap_Percentage
Kale Kessy,-,20,"Dec. 4, 1992",Canada,LW,Left,111 - Round 4 - 2011 (ARI),EDM,Entry-Level,20,,3,UFANo QO,2016,"$630,000","$716,666","$620,000","$550,000","$70,000","$80,000",2013-14,64300000,0.009797822706065318
Eric O'Dell,-,23,"Jun. 21, 1990",Canada,C,Right,39 - Round 2 - 2008 (ANA),WSH,Standard (2-way),23,,1,RFA,2014,"$630,000","$630,000","$630,000","$600,000","$30,000",$0,2013-14,64300000,0.009797822706065318
Colin Smith,-,20,"Jun. 20, 1993",Canada,C,Right,192 - Round 7 - 2012 (COL),COL,Entry-Level,20,,3,UFANo QO,2016,"$628,333","$700,000","$620,000","$550,000","$70,000","$80,000",2013-14,64300000,0.00977189735614308
Damon Severson,CBJ,18,"Aug. 7, 1994",Canada,RD,Right,60 - Round 2 - 2012 (NJD),NJD,Entry-Level,18,,3,RFA,2017,"$628,333","$910,833",$0,"-$92,500","$92,500",$0,2013-14,64300000,0.00977189735614308
Sergey Andronov,-,23,"Jul. 19, 1989",Russia,C,Left,78 - Round 3 - 2009 (STL),STL,Entry-Level,24,,1,RFA,2014,"$627,500","$627,500","$627,500","$575,000","$52,500",$0,2013-14,64300000,0.009758942457231726
Anthony Bitetto,-,22,"Jul. 15, 1990",United States,LD,Left,168 - Round 6 - 2010 (NSH),NSH,Entry-Level,22,,2,RFA,2014,"$627,500","$912,500","$640,000","$550,000","$90,000","$285,000",2013-14,64300000,0.009758942457231726
Luke Witkowski,-,23,"Apr. 14, 1990",United States,"RW, RD",Right,160 - Round 6 - 2008 (TBL),TBL,Entry-Level,23,,2,RFA,2015,"$627,500","$875,000","$627,500","$550,000","$77,500","$247,500",2013-14,64300000,0.009758942457231726
John Persson,-,21,"May 18, 1992",Sweden,LW,Left,125 - Round 5 - 2011 (NYI),NYI,Entry-Level,20,,3,RFA,2015,"$626,667","$626,667","$610,000","$550,000","$60,000",$0,2013-14,64300000,0.009745987558320374
Freddie Hamilton,-,21,"Jan. 1, 1992",Canada,"C, RW",Right,129 - Round 5 - 2010 (SJS),SJS,Entry-Level,19,,3,RFA,2015,"$626,667","$816,667","$640,000","$550,000","$90,000","$285,000",2013-14,64300000,0.009745987558320374
Adam Payerl,-,22,"Mar. 4, 1991",Canada,C,Right,-,PIT,Entry-Level,21,,3,UFANo QO,2015,"$626,666","$866,666","$635,000","$550,000","$85,000","$240,000",2013-14,64300000,0.00974597200622084
Troy Grosenick,NSH,23,"Aug. 27, 1989",United States,G,Left,-,SJS,Standard (2-way),22,,2,RFA,2015,"$625,000","$625,000","$600,000","$550,000","$50,000",$0,2013-14,64300000,0.009720062208398134
Ryan Tesink,-,20,"May 21, 1993",Canada,C,Left,162 - Round 6 - 2011 (STL),STL,Entry-Level,20,,3,UFANo QO,2016,"$625,000","$666,666","$615,000","$550,000","$65,000","$35,000",2013-14,64300000,0.009720062208398134
Alex Stalock,ANA,25,"Jul. 28, 1987",United States,G,Left,112 - Round 4 - 2005 (SJS),SJS,Standard (2-way),25,,1,UFA,2014,"$625,000","$625,000","$625,000","$625,000",$0,$0,2013-14,64300000,0.009720062208398134
Patrick Cannone,-,26,"Aug. 9, 1986",United States,C,Right,-,OTT,Standard (2-way),25,,2,UFA,2014,"$625,000","$625,000","$650,000","$650,000",$0,$0,2013-14,64300000,0.009720062208398134
Jacob Doty,-,20,"Jun. 19, 1993",United States,C,Right,-,STL,Entry-Level,20,,3,10.2(c),2016,"$625,000","$666,667","$615,000","$550,000","$65,000","$35,000",2013-14,64300000,0.009720062208398134
Pierre-Cédric Labrie,-,26,"Dec. 6, 1986",Canada,LW,Left,-,TBL,Standard (1-way),26,,1,UFA,2014,"$625,000","$625,000","$625,000","$625,000",$0,$0,2013-14,64300000,0.009720062208398134
Jon Landry,-,30,"May 1, 1983",Canada,D,Left,-,MIN,Standard (2-way),30,,1,UFA,2014,"$625,000","$625,000","$625,000","$625,000",$0,$0,2013-14,64300000,0.009720062208398134
Sean Collins,-,24,"Dec. 29, 1988",Canada,C,Left,187 - Round 7 - 2008 (CBJ),CBJ,Entry-Level,23,,2,RFA,2014,"$625,000","$662,500","$665,000","$600,000","$65,000","$60,000",2013-14,64300000,0.009720062208398134
Michael Kostka,-,27,"Nov. 28, 1985",Canada,RD,Right,-,CHI,Standard (2-way),27,,1,UFA,2014,"$625,000","$625,000","$625,000","$550,000","$75,000",$0,2013-14,64300000,0.009720062208398134
Rob Klinkhammer,-,26,"Aug. 12, 1986",Canada,"LW, RW, C",Left,-,ARI,Standard (1-way),26,,2,UFA,2015,"$625,000","$625,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.009720062208398134
Julian Melchiori,-,21,"Dec. 6, 1991",Canada,LD,Left,87 - Round 3 - 2010 (ATL),WPG,Entry-Level,20,,3,RFA,2015,"$625,000","$671,667","$615,000","$550,000","$65,000","$35,000",2013-14,64300000,0.009720062208398134
Richard Bachman,-,25,"Jul. 25, 1987",United States,G,Left,120 - Round 4 - 2006 (DAL),EDM,Standard (2-way),25,,1,RFA,2014,"$625,000","$625,000","$625,000","$625,000",$0,$0,2013-14,64300000,0.009720062208398134
Matt Fraser,-,23,"May 20, 1990",Canada,"RW, LW",Left,-,DAL,Standard (2-way),23,,1,RFA,2014,"$625,000","$625,000","$625,000","$625,000",$0,$0,2013-14,64300000,0.009720062208398134
Nicholas D'Agostino,-,23,"Jun. 24, 1990",Canada,D,Left,210 - Round 7 - 2008 (PIT),PIT,Entry-Level,23,,2,UFANo QO,2015,"$625,000","$750,000","$625,000","$550,000","$75,000","$125,000",2013-14,64300000,0.009720062208398134
Dustin Jeffrey,-,25,"Feb. 27, 1988",Canada,C,Left,171 - Round 6 - 2007 (PIT),PIT,Standard (1-way),25,,1,RFA,2014,"$625,000","$625,000","$625,000","$625,000",$0,$0,2013-14,64300000,0.009720062208398134
Mikko Vainonen,-,19,"Apr. 11, 1994",Finland,LD,Left,118 - Round 4 - 2012 (NSH),NSH,Entry-Level,19,,3,UFA,2017,"$623,333","$695,000",$0,"-$65,000","$65,000",$0,2013-14,64300000,0.009694136858475894
Philip Samuelsson,-,21,"Jul. 26, 1991",Sweden,LD,Left,61 - Round 2 - 2009 (PIT),PIT,Entry-Level,20,,3,RFA,2014,"$623,333","$908,333","$640,000","$550,000","$90,000","$285,000",2013-14,64300000,0.009694136858475894
Fredrik Claesson,-,20,"Nov. 24, 1992",Sweden,LD,Left,126 - Round 5 - 2011 (OTT),OTT,Entry-Level,20,,3,RFA,2015,"$623,333","$655,000","$615,000","$550,000","$65,000","$35,000",2013-14,64300000,0.009694136858475894
Austin Madaisky,-,21,"Jan. 30, 1992",Canada,RD,Right,124 - Round 5 - 2010 (CBJ),CBJ,Entry-Level,20,,3,RFA,2015,"$621,666","$716,666","$620,000","$550,000","$70,000","$80,000",2013-14,64300000,0.009668211508553655
Garrett Meurs,-,20,"Jan. 12, 1993",Canada,C,Right,123 - Round 5 - 2011 (COL),COL,Entry-Level,20,,3,UFANo QO,2016,"$621,666","$636,666","$610,000","$550,000","$60,000",$0,2013-14,64300000,0.009668211508553655
Ryan Sproul,-,20,"Jan. 13, 1993",Canada,RD,Right,55 - Round 2 - 2011 (DET),DET,Entry-Level,19,,3,RFA,2016,"$620,000","$902,500","$642,500","$550,000","$92,500","$282,500",2013-14,64300000,0.009642301710730949
Marek Tvrdon,-,20,"Jan. 31, 1993",Slovakia,RW,Left,115 - Round 4 - 2011 (DET),DET,Entry-Level,19,,3,UFA,2016,"$620,000","$927,500","$642,500","$550,000","$92,500","$307,500",2013-14,64300000,0.009642301710730949
Viktor Svedberg,-,22,"May 24, 1991",Sweden,LD,Left,-,CHI,Entry-Level,22,,2,RFA,2015,"$620,000","$700,000","$620,000","$550,000","$70,000","$80,000",2013-14,64300000,0.009642301710730949
Patrik Bartosak,-,20,"Mar. 29, 1993",Czech Republic,G,Left,146 - Round 5 - 2013 (LAK),LAK,Entry-Level,20,,3,UFANo QO,2016,"$620,000","$620,000","$611,000","$550,000","$61,000",$0,2013-14,64300000,0.009642301710730949
Michael Sdao,-,23,"Jul. 3, 1989",United States,LD,Left,191 - Round 7 - 2009 (OTT),OTT,Entry-Level,24,,1,RFA,2014,"$620,000","$620,000","$620,000","$575,000","$45,000",$0,2013-14,64300000,0.009642301710730949
Austen Brassard,-,20,"Jan. 14, 1993",Canada,RW,Right,149 - Round 5 - 2011 (WPG),WPG,Entry-Level,20,,3,UFANo QO,2016,"$620,000","$620,000","$610,000","$550,000","$60,000",$0,2013-14,64300000,0.009642301710730949
Brenden Kichton,-,21,"Jun. 18, 1992",Canada,RD,Right,190 - Round 7 - 2013 (WPG),WPG,Entry-Level,21,,3,RFA,2016,"$620,000","$620,000","$590,000","$550,000","$40,000",$0,2013-14,64300000,0.009642301710730949
Brandon Pirri,-,22,"Apr. 10, 1991",Canada,"RW, LW",Left,59 - Round 2 - 2009 (CHI),CHI,Entry-Level,19,,3,RFA,2014,"$618,333","$870,000","$600,000","$600,000",$0,"$210,000",2013-14,64300000,0.009616376360808709
Andrew O'Brien,-,20,"Nov. 21, 1992",Canada,LD,Left,108 - Round 4 - 2012 (ANA),ANA,Entry-Level,20,,3,RFA,2016,"$618,333","$618,333","$610,000","$550,000","$60,000",$0,2013-14,64300000,0.009616376360808709
Max Reinhart,-,21,"Feb. 4, 1992",Canada,C,Left,64 - Round 3 - 2010 (CGY),CGY,Entry-Level,19,,3,RFA,2015,"$618,333","$878,333","$640,000","$550,000","$90,000","$285,000",2013-14,64300000,0.009616376360808709
Ben Chiarot,DET,22,"May 9, 1991",Canada,LD/RD,Left,120 - Round 4 - 2009 (ATL),ATL,Entry-Level,20,,3,RFA,2014,"$618,333","$618,333","$662,500","$600,000","$62,500",$0,2013-14,64300000,0.009616376360808709
Tyler Bunz,-,21,"Feb. 11, 1992",Canada,G,Left,121 - Round 5 - 2010 (EDM),EDM,Entry-Level,20,,3,UFANo QO,2015,"$618,333","$683,333","$620,000","$550,000","$70,000","$80,000",2013-14,64300000,0.009616376360808709
Justin Shugg,-,21,"Dec. 24, 1991",Canada,RW,Right,105 - Round 4 - 2010 (CAR),CAR,Entry-Level,20,,3,RFA,2014,"$616,667","$750,000","$625,000","$550,000","$75,000","$125,000",2013-14,64300000,0.009590466562986004
Joakim Nordström,-,21,"Feb. 25, 1992",Sweden,"LW, RW",Left,90 - Round 3 - 2010 (CHI),CHI,Entry-Level,20,,3,RFA,2015,"$616,667","$766,667","$625,000","$550,000","$75,000","$150,000",2013-14,64300000,0.009590466562986004
Mac Carruth,-,21,"Mar. 25, 1992",United States,G,Left,191 - Round 7 - 2010 (CHI),CHI,Entry-Level,20,,3,UFANo QO,2015,"$616,666","$766,666","$625,000","$550,000","$75,000","$150,000",2013-14,64300000,0.00959045101088647
Craig Cunningham,-,22,"Sep. 13, 1990",Canada,"LW, C",Right,97 - Round 4 - 2010 (BOS),BOS,Entry-Level,21,,3,RFA,2014,"$615,000","$651,667","$640,000","$575,000","$65,000","$15,000",2013-14,64300000,0.009564541213063764
Brandon Davidson,-,21,"Aug. 21, 1991",Canada,LD,Left,162 - Round 6 - 2010 (EDM),EDM,Entry-Level,21,,3,RFA,2015,"$615,000","$650,000","$615,000","$550,000","$65,000","$35,000",2013-14,64300000,0.009564541213063764
Jordan Szwarz,-,22,"May 14, 1991",Canada,RW,Right,97 - Round 4 - 2009 (ARI),ARI,Entry-Level,20,,3,RFA,2014,"$613,353","$673,353","$638,354","$575,000","$63,354","$60,000",2013-14,64300000,0.009538926905132193
Roman Horak,-,22,"May 21, 1991",Czech Republic,C,Left,127 - Round 5 - 2009 (NYR),NYR,Entry-Level,20,,3,RFA,2014,"$613,333","$800,000","$630,000","$550,000","$80,000","$170,000",2013-14,64300000,0.009538615863141524
Reece Scarlett,-,20,"Mar. 31, 1993",Canada,RD,Right,159 - Round 6 - 2011 (NJD),NJD,Entry-Level,19,,3,RFA,2016,"$613,333","$693,333","$620,000","$550,000","$70,000","$105,000",2013-14,64300000,0.009538615863141524
Klas Dahlbeck,-,21,"Jul. 6, 1991",Sweden,LD,Left,79 - Round 3 - 2011 (CHI),CHI,Entry-Level,21,,3,RFA,2015,"$613,333","$766,667","$625,000","$550,000","$75,000","$150,000",2013-14,64300000,0.009538615863141524
Lukas Sedlak,-,20,"Feb. 25, 1993",Czech Republic,"C, LW, RW",Left,158 - Round 6 - 2011 (CBJ),CBJ,Entry-Level,20,,3,RFA,2016,"$613,333","$613,333","$595,000","$550,000","$45,000",$0,2013-14,64300000,0.009538615863141524
Joni Ortio,-,22,"Apr. 16, 1991",Finland,G,Left,171 - Round 6 - 2009 (CGY),CGY,Entry-Level,20,,3,RFA,2014,"$613,333","$808,333","$630,000","$550,000","$80,000","$195,000",2013-14,64300000,0.009538615863141524
Jean-Gabriel Pageau,NYI,20,"Nov. 11, 1992",Canada,C,Right,96 - Round 4 - 2011 (OTT),OTT,Entry-Level,20,,3,RFA,2015,"$613,333","$613,333","$605,000","$550,000","$55,000",$0,2013-14,64300000,0.009538615863141524
David Wohlberg,-,22,"Jul. 18, 1990",United States,"C, LW",Left,172 - Round 6 - 2008 (NJD),NJD,Entry-Level,22,,2,RFA,2014,"$612,500","$762,500","$625,000","$550,000","$75,000","$150,000",2013-14,64300000,0.009525660964230171
John McCarthy,-,26,"Aug. 9, 1986",United States,LW,Left,202 - Round 7 - 2006 (SJS),SJS,Standard (1-way),25,,2,UFA,2014,"$612,500","$612,500","$625,000","$625,000",$0,$0,2013-14,64300000,0.009525660964230171
Ben Scrivens,-,26,"Sep. 11, 1986",Canada,G,Left,-,TOR,Standard (1-way),26,,2,UFA,2014,"$612,500","$612,500","$625,000","$625,000",$0,$0,2013-14,64300000,0.009525660964230171
Antoine Roussel,-,23,"Nov. 21, 1989",France,LW,Left,-,DAL,Entry-Level,22,,2,RFA,2014,"$612,500","$612,500","$625,000","$575,000","$50,000",$0,2013-14,64300000,0.009525660964230171
Tim Jackman,-,31,"Nov. 14, 1981",United States,RW,Right,38 - Round 2 - 2001 (CBJ),CGY,Standard (1-way),30,,2,UFA,2014,"$612,500","$612,500","$612,500","$612,500",$0,$0,2013-14,64300000,0.009525660964230171
Daniel Catenacci,-,20,"Mar. 9, 1993",Canada,C,Left,77 - Round 3 - 2011 (BUF),BUF,Entry-Level,19,,3,RFA,2016,"$611,667","$806,667","$630,000","$550,000","$80,000","$195,000",2013-14,64300000,0.009512706065318817
Micheal Ferland,-,21,"Apr. 20, 1992",Canada,"LW, RW",Left,133 - Round 5 - 2010 (CGY),CGY,Entry-Level,19,,3,RFA,2015,"$611,667","$797,500","$630,000","$550,000","$80,000","$195,000",2013-14,64300000,0.009512706065318817
Richard Nedomlel,-,20,"Jul. 1, 1993",Czech Republic,LD,Left,175 - Round 6 - 2011 (DET),DET,Entry-Level,19,,3,UFANo QO,2016,"$611,666","$611,666","$600,000","$550,000","$50,000",$0,2013-14,64300000,0.009512690513219284
Josh Shalla,-,21,"Sep. 25, 1991",Canada,LW,Left,94 - Round 4 - 2011 (NSH),NSH,Entry-Level,20,,3,UFANo QO,2015,"$611,666","$716,666","$620,000","$550,000","$70,000","$105,000",2013-14,64300000,0.009512690513219284
Marek Mazanec,-,21,"Jul. 18, 1991",Czech Republic,G,Right,179 - Round 6 - 2012 (NSH),NSH,Entry-Level,22,,2,RFA,2015,"$610,000","$610,000","$610,000","$550,000","$60,000",$0,2013-14,64300000,0.009486780715396579
Kevin Sundher,-,21,"Jan. 18, 1992",Canada,C,Left,75 - Round 3 - 2010 (BUF),BUF,Entry-Level,19,,3,UFANo QO,2015,"$610,000","$878,333","$640,000","$550,000","$90,000","$285,000",2013-14,64300000,0.009486780715396579
Jordan Weal,-,21,"Apr. 15, 1992",Canada,"C, RW, LW",Right,70 - Round 3 - 2010 (LAK),LAK,Entry-Level,19,,3,RFA,2015,"$610,000","$870,000","$640,000","$550,000","$90,000","$260,000",2013-14,64300000,0.009486780715396579
Troy Vance,-,19,"Aug. 2, 1993",United States,D,Right,135 - Round 5 - 2011 (DAL),DAL,Entry-Level,18,,3,UFANo QO,2016,"$609,167","$734,167","$625,000","$550,000","$75,000","$127,500",2013-14,64300000,0.009473825816485225
Matej Stransky,-,19,"Jul. 11, 1993",Czech Republic,RW,Right,165 - Round 6 - 2011 (DAL),DAL,Entry-Level,19,,3,RFA,2016,"$609,167","$734,167","$625,000","$550,000","$75,000","$127,500",2013-14,64300000,0.009473825816485225
Peter Delmas,-,23,"Feb. 16, 1990",Canada,G,Left,61 - Round 2 - 2008 (COL),MTL,Entry-Level,21,,3,RFA,2014,"$608,333","$608,333","$600,000","$600,000",$0,$0,2013-14,64300000,0.009460855365474339
Christopher Crane,-,21,"Dec. 2, 1991",United States,RW,Right,200 - Round 7 - 2010 (SJS),SJS,Entry-Level,21,,3,UFANo QO,2016,"$608,333","$608,333","$600,000","$550,000","$50,000",$0,2013-14,64300000,0.009460855365474339
Axel Blomqvist,-,18,"Jan. 30, 1995",Sweden,LW,Left,-,WPG,Entry-Level,18,,3,RFA,2018,"$608,333","$608,333",$0,"-$50,000","$50,000",$0,2013-14,64300000,0.009460855365474339
Sergey Tolchinsky,-,18,"Feb. 3, 1995",Russia,LW,Left,-,CAR,Entry-Level,18,,3,UFANo QO,2018,"$608,333","$608,333",$0,"-$50,000","$50,000",$0,2013-14,64300000,0.009460855365474339
Tommy Hughes,-,21,"Apr. 7, 1992",Canada,RD,Right,-,NYR,Entry-Level,21,,3,RFA,2016,"$608,333","$608,333","$600,000","$550,000","$50,000",$0,2013-14,64300000,0.009460855365474339
Austin Levi,-,21,"Feb. 16, 1992",United States,D,Left,85 - Round 3 - 2010 (CAR),CAR,Entry-Level,20,,3,UFANo QO,2015,"$608,333","$608,333","$610,000","$550,000","$60,000",$0,2013-14,64300000,0.009460855365474339
Nicolas Deslauriers,PHI,22,"Feb. 22, 1991",Canada,"LW, RW",Left,84 - Round 3 - 2009 (LAK),LAK,Entry-Level,20,,3,RFA,2014,"$608,333","$716,667","$625,000","$550,000","$75,000","$125,000",2013-14,64300000,0.009460855365474339
Kristers Gudlevskis,-,20,"Jul. 31, 1992",Latvia,G,Left,124 - Round 5 - 2013 (TBL),TBL,Entry-Level,21,,3,RFA,2016,"$608,333","$608,333","$610,000","$550,000","$60,000",$0,2013-14,64300000,0.009460855365474339
Danick Gauthier,-,21,"Oct. 24, 1991",Canada,C,Left,-,TBL,Entry-Level,20,,3,UFANo QO,2015,"$608,333","$683,333","$615,000","$550,000","$65,000","$60,000",2013-14,64300000,0.009460855365474339
Anton Zlobin,-,20,"Feb. 22, 1993",Russia,RW,Right,173 - Round 6 - 2012 (PIT),PIT,Entry-Level,20,,3,UFANo QO,2016,"$608,333","$608,333","$600,000","$550,000","$50,000",$0,2013-14,64300000,0.009460855365474339
Brandon Mashinter,-,24,"Sep. 20, 1988",Canada,LW,Left,-,NYR,Standard (2-way),24,,1,UFA,2014,"$605,000","$605,000","$605,000","$605,000",$0,$0,2013-14,64300000,0.009409020217729394
Brian O'Neill,-,25,"Jun. 1, 1988",United States,C,Left,-,LAK,Standard (2-way),25,,1,RFA,2014,"$605,000","$605,000","$605,000","$605,000",$0,$0,2013-14,64300000,0.009409020217729394
Derek Grant,-,23,"Apr. 20, 1990",Canada,"LW, C",Left,119 - Round 4 - 2008 (OTT),OTT,Entry-Level,21,,3,RFA,2014,"$605,000","$605,000","$660,000","$600,000","$60,000",$0,2013-14,64300000,0.009409020217729394
Mark Barberio,-,23,"Mar. 23, 1990",Canada,LD,Left,152 - Round 6 - 2008 (TBL),TBL,Standard (2-way),23,,1,RFA,2014,"$605,000","$605,000","$605,000","$605,000",$0,$0,2013-14,64300000,0.009409020217729394
James Livingston,-,23,"Mar. 8, 1990",Canada,RW,Right,70 - Round 3 - 2008 (STL),SJS,Entry-Level,21,,3,RFA,2014,"$603,333","$603,333","$610,000","$550,000","$60,000",$0,2013-14,64300000,0.009383094867807154
Mark Stone,VGK,21,"May 13, 1992",Canada,RW,Right,178 - Round 6 - 2010 (OTT),OTT,Entry-Level,19,,3,RFA,2015,"$603,333","$873,333","$630,000","$550,000","$80,000","$270,000",2013-14,64300000,0.009383094867807154
Maxim Kitsyn,-,21,"Dec. 24, 1991",Russia,LW,Right,158 - Round 6 - 2010 (LAK),LAK,Entry-Level,21,,3,UFANo QO,2016,"$602,500","$602,500","$592,500","$550,000","$42,500",$0,2013-14,64300000,0.009370139968895802
Colin Miller,WPG,20,"Oct. 29, 1992",Canada,RD,Right,151 - Round 5 - 2012 (LAK),LAK,Entry-Level,20,,3,RFA,2016,"$602,500","$602,500","$592,500","$550,000","$42,500",$0,2013-14,64300000,0.009370139968895802
Evan McEneny,-,19,"May 22, 1994",Canada,LD,Left,-,VAN,Entry-Level,18,,3,10.2(c),2017,"$601,667","$601,667",$0,"-$50,000","$50,000",$0,2013-14,64300000,0.009357185069984448
Dominik Uher,-,20,"Dec. 31, 1992",Czech Republic,C,Left,144 - Round 5 - 2011 (PIT),PIT,Entry-Level,20,,3,RFA,2015,"$601,667","$616,667","$610,000","$550,000","$60,000","$15,000",2013-14,64300000,0.009357185069984448
Al Montoya,-,28,"Feb. 13, 1985",United States,G,Left,6 - Round 1 - 2004 (NYR),WPG,Standard (1-way),28,,1,UFA,2014,"$601,000","$601,000","$601,000","$601,000",$0,$0,2013-14,64300000,0.009346811819595645
Harri Säteri,-,23,"Dec. 29, 1989",Finland,G,Left,106 - Round 4 - 2008 (SJS),SJS,Standard (2-way),23,,1,RFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Jeff Halpern,-,37,"May 3, 1976",United States,C,Right,-,ARI,35+ (2-way),37,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Andrew Alberts,-,32,"Jun. 30, 1981",United States,D,Left,179 - Round 6 - 2001 (BOS),VAN,Standard (1-way),32,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Riku Helenius,-,25,"Mar. 1, 1988",Finland,G,Left,15 - Round 1 - 2006 (TBL),TBL,Standard (1-way),24,,2,RFA,2014,"$600,000","$600,000","$650,000","$650,000",$0,$0,2013-14,64300000,0.00933125972006221
Tom Pyatt,-,26,"Feb. 14, 1987",Canada,C,Left,107 - Round 4 - 2005 (NYR),TBL,Standard (1-way),24,,2,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Radek Martinek,-,36,"Aug. 31, 1976",Czech Republic,RD,Right,228 - Round 8 - 1999 (NYI),NYI,35+ (1-way),36,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Eric Selleck,-,25,"Oct. 20, 1987",Canada,C,Left,-,FLA,Standard (2-way),25,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Mattias Tedenby,-,23,"Feb. 21, 1990",Sweden,RW,Left,24 - Round 1 - 2008 (NJD),NJD,Standard (1-way),24,,1,RFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Radek Dvorak,-,36,"Mar. 9, 1977",Czech Republic,RW,Right,10 - Round 1 - 1995 (FLA),CAR,Standard (2-way),36,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Adam Hall,-,32,"Aug. 14, 1980",United States,RW,Right,52 - Round 2 - 1999 (NSH),PHI,Standard (1-way),32,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Aaron Palushaj,-,23,"Sep. 7, 1989",United States,RW,Right,44 - Round 2 - 2007 (STL),CAR,Standard (2-way),23,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Jesse Winchester,-,29,"Oct. 4, 1983",Canada,"C, RW, LW",Right,-,FLA,Standard (2-way),29,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Bobby Robins,-,31,"Oct. 17, 1981",United States,RW,Right,-,BOS,Standard (2-way),31,,2,UFA,2015,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Brett Sutter,-,26,"Jun. 2, 1987",Canada,"LW, C",Left,179 - Round 6 - 2005 (CGY),CAR,Standard (2-way),26,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Tyler Randell,-,22,"Jun. 15, 1991",Canada,RW,Right,176 - Round 6 - 2009 (BOS),BOS,Entry-Level,20,,3,RFA,2014,"$600,000","$603,333","$625,000","$575,000","$50,000","$10,000",2013-14,64300000,0.00933125972006221
Oliver Lauridsen,-,24,"Mar. 24, 1989",Denmark,D,Left,196 - Round 7 - 2009 (PHI),PHI,Standard (2-way),24,,2,UFAGroup 6,2015,"$600,000","$600,000","$550,000","$550,000",$0,$0,2013-14,64300000,0.00933125972006221
Alex Biega,-,25,"Apr. 4, 1988",Canada,RD,Right,147 - Round 5 - 2006 (BUF),VAN,Standard (2-way),25,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Brett Bellemore,-,25,"Jun. 25, 1988",Canada,D,Right,162 - Round 6 - 2007 (CAR),CAR,Standard (2-way),25,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Drew MacIntyre,-,30,"Jun. 24, 1983",Canada,G,Left,121 - Round 4 - 2001 (DET),TOR,Standard (2-way),29,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Drayson Bowman,-,24,"Mar. 8, 1989",United States,LW,Left,72 - Round 3 - 2007 (CAR),CAR,Standard (1-way),23,,2,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Ben Holmstrom,-,26,"Apr. 9, 1987",United States,C,Right,-,PHI,Standard (2-way),25,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Scott Timmins,-,23,"Sep. 11, 1989",Canada,C,Left,165 - Round 6 - 2009 (FLA),FLA,Standard (2-way),23,,1,RFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Kellan Lain,-,23,"Aug. 11, 1989",Canada,LW,Left,-,VAN,Standard (2-way),23,,2,UFA,2015,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Patrick McNeill,-,26,"Mar. 17, 1987",Canada,D,Left,118 - Round 4 - 2005 (WSH),CBJ,Standard (2-way),26,,1,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
Philip Lane,-,21,"May 29, 1992",United States,RW,Right,52 - Round 2 - 2010 (ARI),ARI,Entry-Level,20,,3,UFANo QO,2015,"$600,000","$660,000","$610,000","$550,000","$60,000","$60,000",2013-14,64300000,0.00933125972006221
Micheal Haley,-,27,"Mar. 30, 1986",Canada,C,Left,-,NYR,Standard (1-way),26,,2,UFA,2014,"$600,000","$600,000","$600,000","$600,000",$0,$0,2013-14,64300000,0.00933125972006221
